Generation,Average Fitness,Best Fitness,Standard Deviation
344,136.2304,171.6,35.49469363102744
345,136.96,172.16,35.86626813318889
346,136.96079999999995,171.6,35.4693542511578
347,137.19199999999995,171.6,35.78848928298043
348,137.06719999999999,171.6,35.79196899686892
349,136.91999999999996,172.16,35.87510360741538
350,136.74880000000002,172.16,35.79160614246857
351,137.59760000000003,172.16,36.01205304905074
352,137.25199999999998,172.16,35.73681643363382
353,137.89840000000007,172.16,35.863028891120244
354,137.74159999999995,172.16,35.63692529717556
355,137.3928,172.16,35.94733599893545
356,137.8472,172.16,35.694294816338775
357,137.2712,172.16,35.58504321223732
358,137.99520000000007,172.16,35.77282688579273
359,137.96319999999994,172.16,35.81986932378711
360,137.32480000000007,172.16,35.765386927547276
361,137.01999999999995,172.16,36.17517942682835
362,137.2848,172.72,35.99613536189337
363,137.30159999999998,172.4,35.65307692079988
364,137.36640000000003,172.96,36.066406784146324
365,137.34160000000003,172.96,35.73203748269864
366,137.58960000000008,174.08,35.99906510401002
367,137.9936,173.52,36.02845275703657
368,137.72560000000004,173.52,35.653413314533324
369,137.84079999999997,173.52,36.12804928307476
370,137.72000000000006,173.52,35.821693157967125
371,137.5536,174.64,35.827221058202326
372,138.18559999999997,175.2,36.23269640342604
373,139.03279999999998,175.2,36.05145191086078
374,138.67999999999995,175.76,35.83314770991963
375,138.8176,176.32,36.42197618247996
376,138.7456,176.32,36.29908851096492
377,138.8936,176.32,36.63068991632575
378,138.4792,176.32,36.254428260521024
379,139.0328,176.32,36.74386273177228
380,139.79600000000002,176.88,37.04621586286692
381,140.0704,176.88,36.719014832146875
382,140.1656,176.88,36.81343752512353
383,140.43680000000003,177.44,36.86761586835827
384,140.58159999999995,177.44,36.681205380742725
385,140.61280000000002,177.44,36.5276117448762
386,140.6616,177.44,36.769736205755535
387,140.5288,178.0,37.087178233596624
388,141.23600000000005,178.0,37.09065840878205
389,140.36559999999994,178.0,36.870569604162505
390,140.5007999999999,178.56,37.0579507715537
391,140.6192,178.56,37.311708961034945
392,141.12880000000004,178.56,36.881544439726575
393,140.65119999999996,178.56,36.93940070329452
394,140.9296,179.12,37.06246815678544
395,141.2424,179.68,37.34476726176426
396,141.22960000000003,179.12,37.26320417258908
397,141.6072,179.12,37.23318255330425
398,141.42479999999995,179.68,36.93017267962134
399,141.3216,179.68,37.23216989368245
400,141.52879999999993,179.68,37.390166831374756
401,142.03679999999997,179.68,37.18784609178129
402,141.95760000000004,180.24,37.27806681621499
403,142.14239999999995,180.24,37.47347031929539
404,142.8512,180.8,37.18805409096357
405,142.4896,179.68,37.35130788802435
406,142.5296,179.68,37.41438824253236
407,142.1536,179.68,37.04025752029037
408,142.98560000000003,179.68,37.41017333949531
409,142.78560000000002,180.24,37.27265305614243
410,142.55999999999995,180.24,37.25804719750466
411,142.8312,180.24,37.365874774731516
412,142.6624,180.24,37.382364419094415
413,142.84800000000004,180.24,37.360977606868545
414,142.71520000000004,180.24,37.498309147313115
415,142.7055999999999,180.24,37.46634484206856
416,143.4072,180.24,37.62916472382125
417,143.4407999999999,180.8,37.43695907985291
418,143.10239999999993,180.8,37.40817087279056
419,143.616,180.8,37.32198608661676
420,143.47519999999997,180.8,37.53788320107246
421,143.5456,180.8,37.71100141927433
422,143.04879999999991,180.8,37.34735346072753
423,143.52479999999997,180.8,37.73633923507794
424,143.26879999999997,181.36,37.703675954598644
425,143.76880000000006,181.36,37.67714537466938
426,143.35999999999996,180.8,37.46862383123871
427,143.30960000000002,180.8,37.482861008597794
428,143.15919999999997,181.36,37.46929426819678
429,143.1776,181.36,37.927074921602795
430,143.6288,181.36,37.922450583965635
431,143.352,181.36,37.44632338924122
432,142.81359999999998,181.92,37.681951621889056
433,142.98079999999996,181.92,37.38376217392013
434,142.37760000000003,181.92,37.72156412348874
435,143.12479999999996,182.48,37.671104611707314
436,143.93200000000002,182.48,37.69028574553826
437,143.83999999999992,182.48,37.5320099019437
438,144.6208,182.48,38.07025123659446
439,144.9744,183.04,37.89390404141978
440,144.1848,183.04,37.631403866478884
441,144.53280000000007,183.04,37.92327812371664
442,144.4792,183.04,38.197951572342724
443,144.0384,183.04,37.905003492153895
444,143.80720000000005,183.04,38.11313126135822
445,144.3344,183.04,38.322715316822446
446,145.14080000000004,183.04,38.242067357787334
447,145.9968,183.04,38.07453662150209
448,145.50479999999996,183.04,37.65430666526268
449,145.10880000000006,183.04,37.78206432700466
450,144.76079999999996,183.04,37.955027203487624
451,144.69280000000003,183.04,37.97992701060643
452,144.42319999999995,183.04,37.59248473939826
453,145.16719999999998,183.04,37.908444647171315
454,145.22239999999994,183.04,37.864406077743645
455,144.5448,183.04,37.82121327262218
456,144.0056,183.04,38.19442153709164
457,144.50639999999999,183.04,38.59598785438766
458,145.3304,183.04,38.479363055255014
459,145.42240000000004,183.04,38.036827228196266
460,146.2816,183.04,37.97158454823114
461,145.45439999999996,183.04,37.482103591356406
462,145.76479999999998,183.04,38.20879576634148
463,145.31600000000003,183.6,37.8358247090857
464,144.86079999999998,183.04,37.83433514709765
465,145.05280000000005,183.04,38.19499969888857
466,145.28239999999997,184.16,37.74959358495645
467,145.09919999999997,184.16,38.10750351910286
468,144.54880000000006,184.16,38.12087280292926
469,144.7112,184.16,37.94878566321531
470,145.1199999999999,184.16,38.32995720300098
471,145.0312,184.16,37.62930090026434
472,144.50799999999992,184.72,38.027751230396284
473,144.4968000000001,184.72,38.08539068434797
474,145.68799999999996,184.72,38.360294098361734
475,145.076,185.28,37.93429076402787
476,144.84959999999998,184.72,38.12418295072523
477,145.2912,184.72,38.29246422491142
478,145.78080000000003,184.72,38.49579200410806
479,146.0136,184.72,38.399073596184984
480,146.43840000000003,184.72,38.17229132390238
481,145.67680000000001,184.72,38.08260865171218
482,145.996,184.72,38.78209193987502
483,145.7992,184.72,38.16046084743084
484,145.62080000000003,184.72,38.361700631425386
485,145.38640000000007,184.72,38.77385549925577
486,145.5728,185.28,38.85925419214708
487,146.11200000000005,185.28,38.67605215132405
488,145.7704,185.28,38.34164191106905
489,145.79920000000004,185.28,38.42629300737337
490,146.58399999999995,185.28,38.50083222311833
491,146.7936,185.28,38.449505423007096
492,146.58320000000006,185.28,38.51121851220641
493,146.7968,185.28,38.55846886583161
494,146.35360000000003,185.28,38.57591147560911
495,146.092,185.84,38.23571621338529
496,146.148,185.84,38.541370650240545
497,146.0528,185.84,38.29443574753755
498,146.884,185.84,38.541570958633486
499,147.11119999999988,185.84,38.58453332530363
500,146.83360000000002,185.28,38.29097987831581
501,147.44640000000007,185.28,38.60647546639327
502,146.08479999999994,185.84,38.16597147514992
503,146.81440000000003,185.28,38.64157527250934
504,147.03680000000003,185.28,38.47845845335034
505,145.7424,185.28,38.26069195746987
506,146.7895999999999,185.28,38.78688941456069
507,145.97520000000006,185.28,38.249995004247246
508,146.1872,185.84,38.67572243146801
509,146.65040000000005,185.84,38.38464424918601
510,146.20880000000002,185.84,38.00576171746547
511,145.98080000000002,185.84,38.6044787553123
512,145.97920000000002,185.84,38.64613580266896
513,146.12959999999993,185.84,38.476161325524714
514,146.3888,185.84,38.401328188215146
515,146.57119999999998,185.84,38.631174753732736
516,146.30720000000008,185.84,38.61441602762354
517,146.3648,185.84,38.83096203566472
518,146.4976,185.84,38.5179718325582
519,147.39679999999998,185.84,38.8462874215173
520,146.83999999999997,185.84,38.380860985361615
521,147.37919999999997,185.84,38.79819162422306
522,147.20080000000002,185.84,38.45969692833994
523,147.2952,185.84,38.581676465324506
524,146.93200000000002,185.84,38.56283035329488
525,147.59439999999998,186.4,39.057818574559526
526,146.51279999999997,186.4,38.45801955236167
527,147.28879999999998,186.4,38.85206041133685
