Generation,Average Fitness,Best Fitness,Standard Deviation
96,78.41680000000001,93.28,17.83174292392173
97,79.50880000000002,93.44,18.382382050935863
98,79.94160000000002,93.44,18.031095137185513
99,80.62720000000002,93.52,18.356251307924495
100,80.73360000000004,94.56,18.2197036715214
101,80.82959999999999,95.12,18.15495352580412
102,80.99999999999999,95.68,18.47026447894209
103,81.18880000000004,96.48,18.2162380494402
104,82.17119999999998,96.48,18.399116269246896
105,81.87519999999999,96.8,18.343470021632545
106,82.63439999999999,97.04,18.69197741990796
107,83.26880000000001,97.04,18.847126209867014
108,83.3424,97.84,18.769863738288116
109,83.8096,98.16,18.920461787336098
110,83.66640000000001,98.72,18.857319360669237
111,84.08080000000004,98.72,19.272338321524444
112,84.34719999999997,100.08,19.136342613634703
113,84.47439999999995,100.16,19.13646798147036
114,84.86559999999997,101.44,19.39048126870975
115,85.43280000000003,101.6,19.59400907319055
116,86.228,102.24,19.944785701017132
117,86.55279999999999,103.44,19.95125273554678
118,87.1744,103.92,20.12485914230056
119,87.60800000000003,104.56,20.3198366898105
120,88.36800000000002,105.2,20.246868230538134
121,88.85839999999999,105.68,20.500092359216787
122,88.86639999999996,106.32,20.88743519803349
123,89.98,106.4,20.957283516137945
124,90.09119999999999,106.32,20.78675977210693
125,90.2184,106.56,20.96343027086107
126,90.59039999999997,107.36,20.947788931909407
127,90.7784,107.6,20.89890550338765
128,90.77839999999996,108.4,21.26257791063301
129,91.46240000000003,109.2,21.264004398020052
130,92.16959999999999,109.2,21.52660770106853
131,92.5,109.2,21.27403422584172
132,92.9264,110.48,21.755600030831992
133,93.4456,111.04,21.774295146317417
134,93.7416,112.4,21.805556453379463
135,93.78239999999994,112.16,21.98869022416354
136,94.41439999999997,113.2,22.256830740851814
137,95.03199999999998,113.52,22.264056776180485
138,95.24239999999996,114.08,22.31328826164458
139,96.1304,114.72,22.551931411607274
140,96.24,115.44,22.41780478565636
141,96.6936,115.36,22.779988612802118
142,97.80239999999998,116.0,22.926573330056403
143,98.12879999999996,116.0,23.162948143316093
144,98.25600000000003,117.68,22.93368555669552
145,98.90959999999995,118.24,23.124990200788506
146,98.66079999999992,118.8,23.013966921246286
147,99.37359999999998,120.16,23.074645854585505
148,100.18160000000002,120.8,23.438637061675163
149,101.17759999999998,121.44,23.79905169149848
150,101.76239999999999,121.44,23.99815279970842
151,102.18480000000001,121.52,24.0263473640307
152,103.10240000000005,122.08,24.16801186917339
153,103.35600000000001,122.24,24.216589211530945
154,103.7352,123.84,24.213181628264852
155,103.48880000000003,123.76,24.123091914521673
156,103.80879999999999,123.76,24.523522039479705
157,104.15360000000004,124.72,24.338648688846984
158,104.43359999999993,126.0,24.592907500374473
159,105.2216,126.0,24.783935766501166
160,105.84559999999998,126.88,24.646118664903323
161,106.10719999999996,127.84,24.866419713400724
162,106.84960000000001,128.08,25.088832388363883
163,107.22239999999996,128.08,25.158959558193093
164,107.61360000000005,128.72,25.48769705389659
165,108.15440000000004,128.4,25.649493684272326
166,108.69119999999995,128.96,25.5980046903326
167,108.50160000000004,128.96,25.51761598678451
168,108.7368,129.76,25.928090224036005
169,108.77039999999997,130.4,25.596548197220955
170,109.0512,132.16,26.01968280351657
171,109.17600000000004,132.72,25.647709440859902
172,109.92479999999996,132.72,26.084687344406152
173,110.55519999999999,132.8,26.07347498469075
174,111.02239999999998,132.88,26.40049566405014
175,112.11120000000003,132.96,26.6944057513667
176,112.23040000000006,133.52,26.333086538940698
177,112.3272,133.52,26.32599877969181
178,112.37599999999999,133.76,26.24039509536699
179,112.536,133.76,26.51389213826987
180,112.8848,134.32,26.52395067604361
181,113.20800000000001,134.32,26.36117024411945
182,112.71360000000003,134.32,26.119861992365614
183,113.244,134.32,26.640049668746222
184,112.5864,135.28,26.550902024918518
185,113.55999999999999,136.64,27.06607657656955
186,114.15040000000003,137.2,27.073291854981747
187,114.3536,137.76,26.833263070679788
188,114.6248,137.84,27.19509782759235
189,115.39599999999997,138.48,27.67619370380375
190,115.46640000000001,138.4,27.478335086756434
191,116.33040000000004,138.4,27.55434105404881
192,116.9768,139.04,27.514778241428093
193,116.33439999999997,139.6,27.279671625408305
194,116.25039999999998,140.4,27.446132904949376
195,117.03280000000004,140.72,27.735825971102983
196,117.48159999999996,142.96,27.685507863989802
197,117.60880000000002,143.2,28.153209794539283
198,118.8504,143.2,28.528115944482852
199,119.12159999999999,144.64,28.157068027033407
200,119.74720000000006,145.2,28.909311402812147
201,120.12239999999998,146.08,28.625245855304623
202,120.99039999999997,146.16,28.83898041500252
203,121.48400000000001,146.72,28.76327967559324
204,122.12079999999997,146.72,28.980076253234596
205,122.24000000000004,146.72,29.02785806209394
206,122.87360000000002,148.72,29.239379302685084
207,123.24879999999996,148.72,29.18478982398088
208,123.7976,149.28,29.49561039329397
209,124.16800000000003,149.28,29.316162474152343
210,124.4568,149.84,29.319515455238083
211,124.4384,149.84,29.57804133819061
212,125.62479999999998,150.4,29.758877556567473
213,125.53200000000002,150.4,30.000449501306083
214,126.3064,150.96,29.873403148179413
215,126.30720000000002,150.96,29.987274401045774
216,126.34239999999996,150.96,29.74345633901459
217,126.7592,151.52,30.494594617062646
218,126.32319999999996,152.08,29.95666805207839
219,126.7928,152.08,30.215276340708346
220,127.06399999999998,152.08,30.252746605460267
221,127.39120000000004,152.32,30.188757673305222
222,127.58239999999998,152.64,30.40244033295409
223,127.3504,152.64,30.528831295217028
224,127.56320000000004,152.64,30.33538786803334
225,128.15439999999998,153.44,30.60678518258195
226,128.4832,153.44,30.52509869191259
227,128.4496,154.56,30.331524090019343
228,128.5247999999999,154.56,30.47948525792092
229,128.39200000000002,155.68,30.541196317356516
230,128.9512,156.24,30.68963052268394
231,129.42719999999997,156.4,30.92277226296421
232,129.82,156.48,31.00547003505637
233,129.91119999999998,156.48,31.165167410367758
234,130.27519999999996,156.48,31.329438157983795
235,130.73280000000005,156.48,31.51593003648177
236,130.73519999999996,157.6,31.184598821336326
237,131.10479999999998,157.6,31.491951091579523
238,131.34800000000004,157.6,31.08501859563453
239,131.97039999999998,157.6,31.090261991495275
240,131.27199999999996,157.6,31.345541756172192
241,131.37999999999997,157.6,31.599686268317946
242,132.18320000000006,157.6,31.468858753914173
243,132.03520000000003,157.6,31.25679739758674
244,131.98640000000006,157.6,31.117548974291275
245,131.7576,157.6,31.09153722633317
246,131.42719999999997,157.6,31.685172836205442
247,131.1808,158.16,31.534802503381478
248,131.78719999999998,158.16,31.660734543474433
249,131.82079999999993,158.16,31.332182415963302
250,132.50400000000005,158.16,31.482045017149943
251,132.25679999999997,158.16,31.076167266804262
252,132.20160000000004,158.16,31.40323537594687
253,131.4504,158.24,31.53179129589387
254,131.66559999999998,158.24,31.67571695345534
255,132.7408,158.24,31.879117429100898
256,132.99919999999997,158.8,31.45028651523348
257,132.78639999999993,158.8,31.377110727296962
258,132.6368,159.68,31.307715395669817
259,132.5928,160.24,31.237531770867978
260,132.87599999999992,160.48,31.55245448466918
261,133.28879999999995,159.92,31.735890960158475
262,133.1408,161.04,31.68310345958368
263,132.49919999999997,161.04,31.78379396793603
264,133.53679999999997,161.04,32.27053743229699
265,134.53439999999995,161.04,32.09563974742221
266,134.78160000000005,161.04,31.82072979488022
267,134.66320000000005,161.6,31.687916794003947
268,134.95519999999996,161.6,31.825476601119043
269,134.08799999999997,161.84,31.78294328396031
270,134.05520000000007,162.4,32.49113067229634
271,135.42319999999998,162.4,32.27199661995151
272,135.4919999999999,162.4,32.11810530890463
273,134.93840000000003,162.4,32.01846807283489
274,135.11119999999994,162.4,32.31181015215757
275,135.71840000000003,162.4,32.24654405985678
276,135.5808,162.96,31.901244518263358
277,135.99679999999995,163.04,32.16744180505696
278,135.64240000000004,163.04,32.18462583729152
279,135.70639999999997,163.04,32.30341348772078
280,136.28080000000003,163.04,32.45812398325647
281,136.40320000000003,165.28,32.17060482022205
282,136.28000000000006,165.28,32.164433605734345
283,136.4792,165.28,32.40325598392754
284,136.1064,165.84,32.65769844420841
285,136.60000000000008,166.4,33.090694960698706
286,138.0376,166.4,33.48163114901684
287,137.86720000000003,166.4,32.74146626822402
288,138.57199999999997,166.48,33.22019058221513
289,138.8968,166.96,32.956750800543475
290,138.86719999999997,166.96,32.80623974745154
291,139.06479999999993,167.6,33.00899658683759
292,138.6736,167.6,32.99718887276763
293,138.93599999999992,167.84,33.3483589768806
294,138.99919999999997,169.52,33.57761618451345
295,139.3744,169.52,33.58054130281101
296,139.8888,169.52,33.357702219525166
297,140.1216,169.52,33.59129370362929
298,140.10879999999995,169.52,33.63971450446249
299,140.8024,170.64,33.858720198899086
300,141.35199999999998,170.64,33.767975638610395
301,141.60639999999998,170.64,33.586531488201196
302,141.16800000000003,170.64,33.370680729624084
303,141.63040000000004,170.64,33.649300569042246
304,142.16879999999998,170.64,33.7759407575245
305,142.23840000000004,170.64,33.37717064618415
306,142.02720000000002,170.64,33.79431493359334
307,142.1768000000001,170.64,33.64997869166224
308,141.01919999999998,170.64,33.62175570200702
309,141.88240000000002,171.2,34.000488516167614
310,141.77440000000004,171.2,33.693484528630314
311,141.8224,171.76,34.01567516707967
312,142.56240000000005,172.32,34.120847473306895
313,142.38479999999998,172.32,33.85702200341543
314,142.49520000000007,172.32,33.81382154708274
315,143.05280000000005,172.32,33.88538804243173
316,143.552,172.88,34.187176710369016
317,143.7368,172.32,34.10053770781495
318,142.70239999999995,173.44,33.78480546306147
319,143.11519999999996,172.88,34.29982726340105
320,144.01920000000004,173.44,34.36253607519913
321,143.68320000000003,173.44,34.17144402357227
322,144.51999999999998,173.44,34.11822450493266
323,144.38559999999995,173.44,33.951764397816426
324,144.27119999999996,173.44,34.07821515310259
325,145.00799999999998,173.44,34.14278906622869
326,144.23519999999996,173.44,33.72050126719405
327,144.2688,173.44,34.069049354038455
328,144.57279999999994,174.0,34.23225925349998
329,145.1104,174.0,34.27866590200704
330,144.20399999999995,174.0,34.153397582420276
331,144.50799999999998,174.0,34.078555926661785
332,144.8536,174.0,34.488705229905335
333,143.98160000000001,174.56,34.5805257964935
334,145.3736,174.56,34.64584507289476
335,145.10640000000004,174.56,34.02065286591419
336,144.7839999999999,174.56,34.16851778029072
337,144.7648,174.56,34.17784579642168
338,145.30640000000005,175.12,34.66683900539073
339,144.38079999999994,175.12,34.62894783528381
340,145.0472,175.12,34.73630781417676
341,144.748,175.12,34.5453562422925
342,145.0776,175.12,34.657106236948714
343,145.34479999999996,175.2,34.76391462079174
344,144.9488,175.2,34.52382597651468
345,145.05599999999995,175.2,34.96123034367206
346,145.60480000000004,175.2,34.74379287394996
347,146.11360000000002,175.76,34.397644665037454
348,145.87120000000002,176.32,34.27734519059727
349,145.32959999999997,176.32,34.480976431765846
350,145.56080000000003,176.32,34.95590648220154
351,145.83999999999997,176.32,34.99937833143342
352,145.9072,176.32,34.81223085392785
353,146.02880000000005,176.32,35.12374786749518
354,147.276,176.32,34.835202911471036
355,146.8448,176.32,34.711416977880866
356,146.6688,176.32,34.53781443821099
357,146.50560000000007,176.32,34.624687527504705
358,146.5968,176.32,34.64224568412369
359,147.032,176.32,34.86858145202786
360,146.07039999999995,176.32,34.53387656307969
361,146.60879999999995,176.32,35.11357122477363
362,146.05280000000005,176.32,34.67604444716979
363,145.9248,176.88,35.075759061303785
364,146.26319999999998,176.88,35.11055565210296
365,147.00160000000005,176.88,35.08318441743339
366,146.87839999999997,176.88,34.626233027620906
367,147.19679999999997,176.88,34.821810069660586
368,147.00720000000004,176.88,34.83020577859375
369,146.54880000000003,177.44,34.837563885345304
370,146.77840000000003,178.56,35.002345316812146
371,146.90160000000003,179.12,35.10912712831377
372,147.57279999999994,179.68,34.96208028386314
373,147.68159999999997,179.68,34.85042234245957
374,148.088,179.68,35.345024644963296
375,148.0568,179.68,35.50502678640414
376,148.86639999999997,180.8,36.02451463437956
377,149.15679999999995,180.24,35.34297845952812
378,149.2712,180.24,35.63452323512731
379,149.30399999999997,180.8,35.616064544534936
380,149.09679999999997,180.24,35.73143642688606
381,149.53600000000003,180.8,35.55874803715014
382,150.1816000000001,180.8,35.7869070413855
383,149.44959999999998,180.8,35.1625654596357
384,149.78079999999997,180.8,35.844921346300524
385,149.71360000000004,180.8,35.554873833876094
386,149.9952,180.8,35.93593393085218
387,150.02720000000002,181.36,35.81652484079553
388,150.36400000000006,181.36,35.66444158861002
389,149.56480000000002,181.36,35.74450789075584
390,149.74479999999994,181.36,35.94390885590173
391,149.87359999999998,181.36,35.89735588174625
392,150.02320000000003,181.36,35.39583698163436
393,150.87840000000006,181.36,36.0914439655106
394,150.46159999999995,181.36,35.56342128929029
395,150.0376,181.36,35.936215484252045
396,150.25520000000003,181.36,35.85224190464845
397,150.76560000000006,181.36,36.0695444721018
398,150.22240000000002,181.36,35.58189547763404
399,150.09119999999996,181.36,35.677957779867995
400,150.13599999999988,181.36,35.73590549907563
401,149.81680000000003,181.36,35.65812625258475
402,150.31200000000004,181.36,35.88839834942939
403,150.56400000000002,181.36,35.94701141072948
404,149.66639999999995,181.36,35.433463205233636
405,149.85279999999997,181.36,35.86605818133426
406,149.72079999999994,181.36,36.03216281197186
407,150.20640000000006,181.36,36.05060924480838
408,150.59680000000003,181.36,35.98523249720541
409,151.29920000000004,181.36,35.5654060593133
410,150.99040000000002,181.36,35.50804817901322
411,150.62960000000004,181.36,35.44592567956692
412,150.34240000000003,181.36,35.498712935389975
413,150.044,181.36,35.85716022733879
414,150.4888,182.48,35.99216698503133
415,150.41119999999995,181.92,35.73003542564314
416,150.16000000000003,181.92,35.74920586264955
417,149.83119999999997,181.92,35.67841928047941
418,150.00159999999994,181.92,36.25714107500163
419,150.15360000000004,183.04,36.16255032211298
420,150.86799999999997,183.04,36.029160575606085
421,151.07920000000001,183.6,35.73902710253454
422,151.1344,183.6,35.31780250918948
423,151.1728,183.6,35.7886586646617
424,151.2272000000001,183.6,36.02616504203366
425,151.836,183.6,35.88450797521871
426,152.18320000000003,183.6,36.11542086143008
427,152.0104,183.6,35.96417349511226
428,151.47759999999997,183.6,36.17076567846881
429,151.90799999999996,183.6,36.30459753882316
430,152.192,183.6,36.30961837944192
431,152.3712,183.6,36.01905597107899
432,152.2944,183.6,36.4751271524071
433,151.76000000000002,183.6,35.99832142049148
434,152.0496,183.6,36.28090919804054
435,151.74479999999997,183.6,36.133986168592315
436,151.9152,184.16,36.437337262075374
437,152.38719999999995,184.16,36.3527759444426
438,152.39439999999996,184.16,36.034612478131805
439,151.8248,184.16,36.582583228854794
440,152.56480000000002,184.72,36.58367639748412
441,152.43679999999992,185.28,36.31324523038994
442,153.08399999999995,185.28,36.370478907942065
443,153.48239999999996,185.28,36.44024673086144
444,153.48239999999998,185.28,36.218051631156044
445,152.9872,185.28,36.26213725599173
446,152.93679999999998,185.28,36.7936381466789
447,153.09039999999996,185.28,36.73995481163995
448,153.47520000000011,185.28,36.52748222846168
449,153.664,185.28,36.44178928161751
450,153.07360000000003,185.84,36.15881462599307
451,153.4592,185.84,36.59612205437809
452,152.49120000000008,185.84,36.46053768773278
453,153.35280000000006,185.84,36.70133761454744
454,153.2952,185.84,36.177288475536194
455,153.97920000000005,185.84,36.41954617371317
456,153.41359999999997,185.84,36.57615266344167
457,153.61920000000003,185.84,36.59948525775872
458,154.20960000000002,185.84,36.272781664551374
459,153.19039999999998,186.4,36.37147579034137
460,153.6079999999999,185.84,36.579197313330695
461,153.88080000000002,185.84,36.957882583128146
462,153.8296,185.84,36.38120259888156
463,153.99679999999998,185.84,36.583737354925944
464,154.03360000000004,185.84,36.57003411428556
465,153.6888,185.84,36.1748417845221
466,154.00239999999997,185.84,36.45582413702575
467,153.39999999999998,185.84,36.53117159966513
468,153.66240000000005,185.84,37.06853228008089
469,153.7752,186.4,36.55733459361185
470,153.4904,186.4,36.478462516307246
471,153.74720000000002,186.4,36.60143280447259
472,153.50719999999995,186.4,36.601211533731544
473,154.03680000000003,186.4,36.840012900832484
474,153.57519999999994,186.4,36.57114314441715
475,154.1432,186.4,36.57930418714046
476,154.54240000000004,186.4,36.44304523103837
477,154.63599999999994,186.4,36.60719590744123
478,154.304,186.4,36.229012995082506
479,154.47199999999998,186.4,36.60606942092485
480,154.09760000000003,186.4,36.90228334321611
481,153.99120000000005,186.4,36.49292005097217
482,153.83599999999996,186.4,36.693700854476404
483,153.43600000000006,186.4,36.44780491105664
484,153.2328,186.96,36.9141945941218
485,153.62479999999994,186.96,37.07386360206144
486,153.98960000000005,186.96,36.89815409884583
487,154.45119999999997,186.96,36.56916229881357
488,154.46720000000005,186.96,36.3331307276399
489,154.4488,186.96,36.409290911674034
490,153.8192,186.96,36.58432792156463
491,154.82240000000004,186.96,36.97790134329896
492,154.61679999999993,186.96,36.67428333502717
493,154.64,186.96,36.95593015974255
494,154.5784,186.96,36.73753341925084
495,154.79919999999996,186.96,36.8189849354309
496,154.43520000000004,186.96,36.36297970225969
497,154.24559999999994,186.96,36.55306353309788
498,154.48079999999996,186.96,36.81727868451274
499,154.25439999999998,186.96,36.877090759288386
500,153.91279999999998,186.96,36.76095927395857
501,154.09840000000003,186.96,36.84363588930077
502,155.1848,187.52,36.98816481722514
503,154.94480000000004,187.52,36.57201782762145
504,154.78320000000002,187.52,36.75692542598495
505,155.02479999999997,187.52,36.79223004759571
506,154.5032,187.52,36.92483746223322
507,154.47600000000003,187.52,36.62813846543238
508,154.92000000000004,187.52,37.03680569200484
509,155.24640000000002,187.52,37.29609417889965
510,154.5704,187.52,36.495204227981404
511,154.83280000000005,187.52,36.96813647969688
512,155.2447999999999,187.52,36.95656363834747
513,155.1224,187.52,37.295244925712474
514,155.07039999999995,188.08,36.8216352988483
515,155.09759999999997,187.52,37.10740204396778
516,155.3464,188.08,36.946149128893474
517,155.2832,188.08,36.60151427738033
518,155.91840000000002,188.64,36.33234152356713
519,155.4528,188.64,36.363891594299744
520,155.20240000000004,188.64,37.108223004724266
521,155.22319999999993,188.64,37.137793179090856
522,156.10719999999995,188.64,36.635977333715
523,156.22719999999995,188.64,36.85319063761274
524,155.66799999999995,188.64,36.99032740763152
525,156.00320000000002,188.64,37.13388251441779
526,156.38719999999998,188.64,37.04218453858297
527,156.2192,188.64,37.3041475260758
528,156.3359999999999,188.64,36.83956853629993
529,155.99919999999992,188.64,36.821196077449656
530,155.63760000000005,188.64,36.92328146800363
531,155.59519999999992,188.64,36.970756834674404
532,155.67520000000002,188.64,36.805779827492216
533,155.68639999999996,188.64,37.1336514879077
534,155.752,188.64,37.19098500529105
535,156.18320000000003,188.64,37.35412141503437
536,156.2296,188.64,36.98073810271076
537,155.85759999999993,189.2,36.703091092071524
538,155.33679999999998,189.2,37.14097627945275
539,156.5136000000001,189.2,37.326018698102615
540,156.5344,189.2,36.49485766084197
541,155.90079999999998,189.2,36.697836476585515
542,155.7752,189.2,37.30723928212289
543,156.46800000000002,189.2,37.34426780980676
544,156.03839999999997,189.2,36.79389949444206
545,156.02639999999997,189.2,37.26828253338024
546,156.6368,189.2,37.42761193967306
547,155.75440000000003,189.2,36.745689041876396
548,155.83520000000001,189.2,37.52527515409469
549,156.32,189.2,37.205666787390676
550,156.90320000000006,189.2,37.297238751811236
551,156.13440000000003,189.76,36.43142794671296
552,156.64319999999995,189.76,37.35101354497881
553,156.93279999999996,189.76,37.30897503857218
554,156.28719999999998,189.76,37.12967545941761
555,156.69280000000003,189.76,37.17073834328233
556,157.33760000000004,189.76,37.20574272500227
557,157.26799999999997,189.76,36.89469408531417
558,156.44479999999996,189.76,36.82168784910732
559,156.7288,189.76,37.436593642294845
560,157.00160000000002,189.76,37.123400146481096
561,156.2048,189.76,37.147615169144835
562,156.71680000000006,189.76,37.508361264213384
563,156.96800000000005,189.76,37.497617035897086
564,156.23999999999995,189.76,36.974360461561794
565,156.53519999999997,189.76,37.43390900532215
566,157.24559999999994,189.76,37.21848616469603
567,157.8304,189.76,36.70539139224913
568,156.99040000000002,189.76,36.670858069066085
569,156.40720000000002,189.76,37.37298414074266
570,156.42399999999995,189.76,37.28264264060282
571,157.284,189.76,37.5826919556867
572,156.95039999999995,189.76,36.81095370487304
573,156.58640000000003,189.76,36.98149611102488
574,157.17680000000007,190.32,37.38001723722934
575,157.25280000000004,190.32,37.07232906946781
576,156.764,190.32,37.103780397149784
577,156.91599999999994,190.32,37.20505073833373
578,156.8024,190.32,37.150526558975145
579,156.8112,190.32,37.08358276382157
580,156.77199999999996,190.32,37.35098213759078
581,158.05519999999999,190.32,37.51634303530363
582,157.92559999999995,190.32,36.75711960572819
583,156.8304,190.32,37.04957858663915
584,156.52880000000005,190.32,37.489553606697825
585,157.72799999999995,190.32,37.54169736567338
586,157.01520000000005,190.32,37.21579545054717
587,157.31440000000003,190.32,37.484678403888374
588,157.06079999999997,190.32,37.683223153511896
589,156.4176,190.32,37.19994425873313
590,157.62800000000001,190.32,37.52676934189278
591,157.56719999999996,190.32,36.772401023569316
592,157.06959999999998,190.32,37.24943075702357
593,157.0456,190.32,37.47370453021577
594,156.55280000000005,190.32,37.59920902949741
595,157.0776,190.32,37.25826317019332
596,157.45679999999996,190.32,37.22706477551264
597,157.4888,190.32,36.63688824656316
598,157.1112000000001,190.32,37.52754654850514
599,157.31920000000002,190.32,37.50818662969441
600,157.66000000000005,190.32,37.23430530062069
601,157.1192000000001,190.32,37.06189433647784
602,157.62800000000004,190.32,37.128143543559474
603,157.05759999999998,190.32,37.16922964709669
604,157.0032,190.32,37.484764416493874
605,157.3128,190.32,37.52091481942563
606,156.79360000000008,190.32,37.21072553913683
607,157.82240000000004,190.32,37.63793544938161
608,157.7736000000001,190.32,36.96143569211086
609,157.42399999999998,190.32,37.33464027818764
610,157.6184,190.32,37.349189440264674
611,157.3048,190.32,36.88990986582288
612,156.56400000000002,190.32,36.990238117949865
613,157.80880000000002,190.88,37.388457746829104
614,157.65439999999998,190.88,37.2199526519286
615,157.12240000000003,190.88,37.30976063504501
616,158.26479999999998,190.88,37.71433887822547
617,156.76560000000006,190.88,37.24083256259591
618,157.44159999999994,190.88,37.51857546581103
619,156.98559999999995,190.88,37.451562935133126
620,157.19359999999998,191.44,37.84043043473569
621,157.116,191.44,37.202355049832676
622,157.4424,191.44,37.74384598085589
623,158.236,191.44,37.79028524665428
624,158.47519999999997,191.44,36.91057227893359
625,158.1448,191.44,37.42537594924893
626,158.33440000000002,191.44,37.47937564426086
627,158.04159999999996,191.44,37.54390196872936
628,158.5448,191.44,37.47010383826126
629,157.55920000000003,191.44,37.37923172110743
630,158.7296,191.44,38.003918727312815
631,157.75840000000002,191.44,37.282122351264455
632,157.9384,191.44,37.437611509197524
633,158.48639999999995,191.44,37.61302474283878
634,158.14640000000006,191.44,37.38105770596992
635,158.1192,191.44,37.535233537143164
636,158.05119999999997,191.44,37.624423757147234
637,158.05279999999996,191.44,37.269308378403274
638,158.216,191.44,37.43423225364716
639,157.94240000000002,191.44,37.502450998167944
640,158.4376,191.44,37.816946864207175
641,158.83919999999998,191.44,37.52072087713403
642,158.01519999999996,191.44,37.41251706467087
643,157.64,191.44,37.65653324378379
644,157.7968,191.44,37.30470054300909
645,157.7239999999999,191.44,37.74346589295987
646,156.80880000000002,191.44,37.81290880887024
647,158.29439999999997,191.44,37.81386983081056
648,158.8648,191.44,37.2127761739357
649,157.76080000000002,191.44,37.229695877804055
650,157.60879999999997,191.44,37.7570838189113
651,158.36719999999997,191.44,37.7001439297041
652,157.8944,191.44,37.23165913376528
653,158.1736,191.44,37.32261936858459
654,157.91040000000004,191.44,37.59088466406215
655,158.11520000000007,191.44,37.464730059550696
656,158.5512,191.44,38.08622652848123
657,158.11679999999993,191.44,37.36893730656412
